file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,2.056s,1.304s,8.580s,517MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,1.067s,0.304s,3.540s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination.c
Incorrect_Update_for_Loop_Iterator_2_T.c,lasso,UNKNOWN,"Ranking function f(main::l) = 1*main::l; Ranking function f(main::l, main::__CPAchecker_TMP_0) = 3*main::l - 5*main::__CPAchecker_TMP_0; Ranking function f(main::l) = 1*main::l; Ranking function f(main::l, main::__CPAchecker_TMP_0) = 3*main::l - 5*main::__CPAchecker_TMP_0; Ranking function f(main::l) = 1*main::l; Ranking function f(main::l, main::__CPAchecker_TMP_0) = 3*main::l - 5*main::__CPAchecker_TMP_0; Ranking function f(main::l) = 1*main::l; Ranking function f(main::l, main::__CPAchecker_TMP_0) = 3*main::l - 5*main::__CPAchecker_TMP_0; Ranking function f(main::l) = 1*main::l",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.761s,1.027s,5.110s,486MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Incorrect_Update_for_Loop_Iterator_2_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Incorrect_Update_for_Loop_Iterator_2_T.c
KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c,lasso,UNKNOWN,"Ranking function f(main::x) = -5*main::x + 6; Ranking function f(main::x) = -1*main::x; Ranking function f(main::x) = -1*main::x + 256; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 5*main::x - 6*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 5*main::x - 6*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 6*main::x - 7*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 6*main::x - 7*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 5*main::x - 6*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x, main::__CPAchecker_TMP_0) = 5*main::x - 6*main::__CPAchecker_TMP_0; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x",Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,3.570s,2.818s,8.840s,563MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination.c
LeikeHeizmann-TACAS2014-Ex8_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,1.058s,0.308s,3.480s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-TACAS2014-Ex8_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LeikeHeizmann-TACAS2014-Ex8_true-termination.c
LeikeHeizmann-WST2014-Ex5_false-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,1.042s,0.305s,3.510s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-WST2014-Ex5_false-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LeikeHeizmann-WST2014-Ex5_false-termination.c
LeikeHeizmann-WST2014-Ex9_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,2.662s,1.920s,9.380s,539MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LeikeHeizmann-WST2014-Ex9_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/LeikeHeizmann-WST2014-Ex9_true-termination.c
Lobnya-Boolean-Reordered_true-termination.c,lasso,UNKNOWN,Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x; Ranking function f(main::x) = 1*main::x,Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.958s,1.218s,5.720s,521MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Lobnya-Boolean-Reordered_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Lobnya-Boolean-Reordered_true-termination.c
LogMult.c,lasso,UNKNOWN,,,Non-termination arguments:,1.252s,0.509s,4.170s,289MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/LogMult.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/LogMult.c
MAP-disj_VeriMAP_true.c,lasso,UNKNOWN,Ranking function f(main::x) = -1*main::x + 84,Supporting invariants [],Non-termination arguments:,288.407s,287.629s,299.960s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MAP-disj_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/MAP-disj_VeriMAP_true.c
Masse-VMCAI2014-Fig1b_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,1.164s,0.412s,3.880s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Masse-VMCAI2014-Fig1b_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/Masse-VMCAI2014-Fig1b_true-termination.c
McCarthy91-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.781s,0.035s,2.600s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/McCarthy91-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive/McCarthy91-2.c
Mono1_1-2.c,lasso,UNKNOWN,Ranking function f(main::x) = -3*main::x + 30000002,Supporting invariants [],Non-termination arguments:,286.758s,285.970s,300.080s,598MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Mono1_1-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/Mono1_1-2.c
MultCommutative-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.779s,0.039s,2.540s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MultCommutative-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive/MultCommutative-2.c
NO_24.c,lasso,UNKNOWN,,,Non-termination arguments:,1.245s,0.493s,3.800s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NO_24.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/NO_24.c
PastaA9.c,lasso,UNKNOWN,,,Non-termination arguments:,1.041s,0.294s,3.620s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PastaA9.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PastaA9.c
PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c,lasso,UNKNOWN,,,Non-termination arguments:,0.997s,0.264s,3.350s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c
Primes.c,lasso,UNKNOWN,,,Non-termination arguments:,0.803s,0.041s,2.610s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Primes.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive/Primes.c
Pure3Phase_true-termination.c,lasso,UNKNOWN,Ranking function 2-nested ranking function:; Ranking function 3-nested ranking function:,Supporting invariants []; Supporting invariants [],Non-termination arguments:,294.118s,293.382s,300.090s,596MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Pure3Phase_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/Ultimate/Pure3Phase_true-termination.c
Signed_Overflow_Error_3_T.c,lasso,UNKNOWN,Ranking function f(main::number) = 1*main::number; Ranking function f(main::number) = 1*main::number; Ranking function f(main::number) = 1*main::number,Supporting invariants []; Supporting invariants []; Supporting invariants [],Non-termination arguments:,2.223s,1.485s,8.660s,524MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Signed_Overflow_Error_3_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Signed_Overflow_Error_3_T.c
Swingers.c,lasso,UNKNOWN,,,Non-termination arguments:,1.229s,0.488s,3.630s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Swingers.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/Swingers.c
TRACER-testloop10_VeriMAP_true.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1) = -3*main::new + 3*main::__CPAchecker_TMP_1 + 2; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1) = -3*main::new + 3*main::__CPAchecker_TMP_1 + 2; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1) = -1*main::new + 1*main::__CPAchecker_TMP_1 + 1; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -2*main::new + 3*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -4*main::new + 5*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -1*main::new + 2*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1) = -3*main::new + 3*main::__CPAchecker_TMP_1 + 2; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::__CPAchecker_TMP_1, main::old) = 1*main::__CPAchecker_TMP_1 - 1*main::old; Ranking function f(main::new, main::__CPAchecker_TMP_1, main::old) = -3*main::new + 4*main::__CPAchecker_TMP_1 - 1*main::old",Supporting invariants [-3*main::old + 3*main::new - 2 > 0]; Supporting invariants []; Supporting invariants [-3*main::old + 3*main::new - 2 > 0]; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants [-1*main::old + 1*main::new > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants [-1*main::old + 1*main::new > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants []; Supporting invariants [-2*main::old + 2*main::new - 1 > 0]; Supporting invariants [-1*main::old + 1*main::new > 0]; Supporting invariants []; Supporting invariants [-3*main::old + 3*main::new - 2 > 0]; Supporting invariants []; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants [-1*main::old + 1*main::new > 0]; Supporting invariants []; Supporting invariants [-1*main::old + 1*main::new > 0]; Supporting invariants [-3*main::old + 3*main::new - 2 > 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants []; Supporting invariants [-3*main::old + 3*main::new - 2 > 0]; Supporting invariants [-1*main::old + 1*main::new - 1 >= 0]; Supporting invariants [],Non-termination arguments:,4.876s,4.120s,10.550s,571MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop10_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop10_VeriMAP_true.c
TRACER-testloop13_VeriMAP_true.c,lasso,UNKNOWN,,,Non-termination arguments:,1.424s,0.674s,4.370s,360MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop13_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop13_VeriMAP_true.c
TRACER-testloop7_VeriMAP_true.c,lasso,UNKNOWN,,,Non-termination arguments:,1.188s,0.442s,4.030s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/TRACER-testloop7_VeriMAP_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/VeriMAP/TRACER-testloop7_VeriMAP_true.c
Toulouse-MultiBranchesToLoop_true-termination.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_13, main::y) = 110*main::__CPAchecker_TMP_13 - 7*main::y; Ranking function f(main::y) = -1*main::y + 104; Ranking function f(main::y, main::x) = 9*main::y - 119*main::x","Supporting invariants [1*main::x - 5 >= 0, 55*main::__CPAchecker_TMP_13 - 357 > 0]; Supporting invariants [1*main::__CPAchecker_TMP_1 - 1 >= 0, 1*main::x - 5*main::__CPAchecker_TMP_1 >= 0]; Supporting invariants [-1*main::x + 1*main::z + 1*main::y > 0, -1*main::x - 9 >= 0]",Non-termination arguments:,293.142s,292.379s,300.040s,594MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Toulouse-MultiBranchesToLoop_true-termination.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C/SV-COMP_Termination_Category/Toulouse-MultiBranchesToLoop_true-termination.c
Type_Conversion_in_Comparison_1_T.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_1, main::s) = 3*main::__CPAchecker_TMP_1 - 3*main::s + 2; Ranking function f(main::len, main::i) = 1*main::len - 1*main::i",Supporting invariants []; Supporting invariants [],Non-termination arguments:,1.249s,0.497s,4.360s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Type_Conversion_in_Comparison_1_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Type_Conversion_in_Comparison_1_T.c
Undefined_Behavior_3_T.c,lasso,UNKNOWN,Ranking function f(main::bytes) = -3*main::bytes + 17,Supporting invariants [1*main::bytes > 0],Non-termination arguments:,1.196s,0.452s,3.920s,275MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Undefined_Behavior_3_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Undefined_Behavior_3_T.c
Unsigned_Wraparound_Error_1_T.c,lasso,UNKNOWN,,,Non-termination arguments:,0.834s,0.087s,2.710s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Unsigned_Wraparound_Error_1_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Unsigned_Wraparound_Error_1_T.c
Unsigned_Wraparound_Error_2_T.c,lasso,UNKNOWN,"Ranking function f(main::size, main::ui) = 1*main::size - 1*main::ui",Supporting invariants [2*main::ui - 1 > 0],Non-termination arguments:,1.108s,0.353s,3.660s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Unsigned_Wraparound_Error_2_T.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/non_termination/loop/Unsigned_Wraparound_Error_2_T.c
