file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
111.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.100s,0.345s,3.580s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/111.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/111.c
112.c,general,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.157s,0.601s,5.280s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/112.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/112.c
112.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.066s,0.323s,3.530s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/112.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/112.c
113.c,general,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.190s,0.650s,5.620s,280MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/113.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/113.c
113.c,lasso,TRUE,"Ranking function f(main::i, main::n) = -3*main::i + 4*main::n",Supporting invariants [1*main::i > 0],Non-termination arguments:,1.095s,0.329s,3.500s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/113.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/113.c
114.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.954s,0.409s,3.540s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/114.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/114.c
114.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.907s,0.163s,2.860s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/114.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/114.c
115.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.948s,0.397s,3.490s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/115.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/115.c
115.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.892s,0.155s,2.880s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/115.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/115.c
116.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.932s,0.398s,3.500s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/116.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/116.c
116.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.918s,0.175s,2.870s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/116.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/116.c
117.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.953s,0.410s,3.690s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/117.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/117.c
117.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=0} Honda state: {main::x=0, main::sn=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::x=3, main::sn=3, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}, {main::x=-1, main::sn=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [1, 1, 0] Nus: [1, 0]",0.907s,0.157s,2.860s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/117.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/117.c
118.c,general,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.121s,0.584s,5.080s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/118.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/118.c
118.c,lasso,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.065s,0.312s,3.510s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/118.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/118.c
119.c,general,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.161s,0.605s,5.380s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/119.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/119.c
119.c,lasso,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.052s,0.308s,3.410s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/119.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/119.c
12.c,general,UNKNOWN,,,Non-termination arguments:,257.973s,257.421s,300.290s,5674MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/12.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/dillig/safe/12.c
12.c,lasso,UNKNOWN,,,Non-termination arguments:,0.989s,0.237s,3.190s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/12.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/dillig/safe/12.c
120.c,general,TRUE,,,Non-termination arguments:,0.847s,0.310s,2.860s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/120.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/120.c
120.c,lasso,TRUE,Ranking function f(main::i) = -1*main::i + 9,Supporting invariants [],Non-termination arguments:,1.101s,0.340s,3.560s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/120.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/120.c
121.c,general,TRUE,,,Non-termination arguments:,0.847s,0.306s,2.870s,241MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/121.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/121.c
121.c,lasso,TRUE,Ranking function f(main::i) = -1*main::i + 9,Supporting invariants [],Non-termination arguments:,1.070s,0.339s,3.590s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/121.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/121.c
122.c,general,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.220s,0.661s,5.730s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/122.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/122.c
122.c,lasso,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.046s,0.309s,3.520s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/122.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/122.c
123.c,general,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.135s,0.593s,5.160s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/123.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/123.c
123.c,lasso,TRUE,"Ranking function f(main::i, main::size) = -1*main::i + 1*main::size + 1",Supporting invariants [],Non-termination arguments:,1.045s,0.311s,3.450s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/123.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/123.c
124.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.968s,0.421s,3.530s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/124.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/124.c
124.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.900s,0.159s,2.820s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/124.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/124.c
125.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.945s,0.406s,3.620s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/125.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/125.c
125.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",1.019s,0.154s,3.240s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/125.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/125.c
126.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.949s,0.405s,3.580s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/126.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/126.c
126.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.913s,0.157s,2.860s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/126.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/126.c
127.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.952s,0.407s,3.620s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/127.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/127.c
127.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::j=0, main::x=0, main::i=0} Honda state: {main::y=0, main::j=0, main::x=-1, main::i=-1} Generalized eigenvectors: [{main::y=-2, main::j=0, main::x=0, main::i=0}, {main::y=0, main::j=0, main::x=0, main::i=0}, {main::y=1, main::j=0, main::x=-1, main::i=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.894s,0.154s,2.830s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/127.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/127.c
128.c,general,FALSE,,,Non-termination arguments:,0.924s,0.379s,3.340s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/128.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/128.c
128.c,lasso,TRUE,"Ranking function f(main::x, main::y) = -1*main::x + 1*main::y",Supporting invariants [4*main::x - 3 > 0],Non-termination arguments:,1.052s,0.309s,3.340s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/128.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/128.c
129.c,general,FALSE,,,Non-termination arguments:,0.910s,0.372s,3.230s,241MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/129.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/129.c
129.c,lasso,TRUE,"Ranking function f(main::x, main::y) = -1*main::x + 1*main::y",Supporting invariants [4*main::x - 3 > 0],Non-termination arguments:,1.041s,0.313s,3.420s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/129.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/129.c
13.c,general,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::x=0, main::__CPAchecker_TMP_0=0} Honda state: {main::y=0, main::x=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::y=3, main::x=3, main::__CPAchecker_TMP_0=1}, {main::y=0, main::x=0, main::__CPAchecker_TMP_0=-1}, {main::y=-1, main::x=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.966s,0.420s,3.080s,262MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/13.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/13.c
13.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::y=0, main::x=0, main::__CPAchecker_TMP_0=0} Honda state: {main::y=0, main::x=0, main::__CPAchecker_TMP_0=-1} Generalized eigenvectors: [{main::y=3, main::x=3, main::__CPAchecker_TMP_0=1}, {main::y=0, main::x=0, main::__CPAchecker_TMP_0=-1}, {main::y=-1, main::x=-1, main::__CPAchecker_TMP_0=0}] Lambdas: [0, 1, 0] Nus: [1, 0]",0.918s,0.162s,2.810s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/13.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/13.c
130.c,general,FALSE,,,Non-termination arguments:,0.828s,0.281s,2.810s,252MB,terminationAnalysis.properties,terminationAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/130.c_general_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/130.c
130.c,lasso,FALSE,,,"Non-termination arguments:; Non-Termination argument consisting of: Initial state: {main::x2=0, main::x1=0, main::d3=0, main::d1=0, main::d2=0} Honda state: {main::x2=0, main::x1=1, main::d3=1, main::d1=1, main::d2=1} Generalized eigenvectors: [{main::x2=0, main::x1=0, main::d3=0, main::d1=0, main::d2=0}, {main::x2=0, main::x1=0, main::d3=0, main::d1=0, main::d2=0}, {main::x2=0, main::x1=0, main::d3=0, main::d1=0, main::d2=0}] Lambdas: [1, 1, 1] Nus: [1, 0]",0.887s,0.145s,2.730s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/130.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/code2inv/130.c
