file,result,llm_result_chatgpt4o,result_2ls,result_irank_complex,result_irank_simple,path,is_stable_chatgpt4o,llm_result_o4mini,is_stable_o4mini,llm_result_claude3.7,is_stable_claude3.7,llm_result_deepseekr1,is_stable_deepseekr1
svcomp_MultCommutative_true-unreach-call_true-termination_modified.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_recHanoi02_true-unreach-call_true-termination_modified.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,MISSING,
svcomp_twisted.c,YES,NO,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
TerminatorRec02_true.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
TwoWay_true.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\AProVE_numeric,True,YES,True,YES,True,YES,True
4BitCounterPointer_true-termination.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,MISSING,
Arrays01-EquivalentConstantIndices_true-termination.c,YES,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Arrays02-EquivalentConstantIndices_false-termination.c,NO,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
Arrays03-ValueRestictsIndex_true-termination.c,YES,YES,YES,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,MISSING,
Bangalore_true-termination.c,YES,YES,YES,YES,YES,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Cairo_true-termination.c,YES,YES,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Division_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
Gothenburg_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Lobnya-Boolean-Reordered_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Madrid_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
Mysore_true-termination.c,YES,Failed,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,False,YES,True,YES,True,YES,True
NonTermination2_false-termination.c,NO,NO,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,YES,True,MISSING,
NonTerminationSimple2_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple3_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple4_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple5_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple6_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple7_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple8_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
NonTerminationSimple9_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
Nyala-2lex_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Parallel_true-termination.c,YES,YES,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
Pure3Phase_true-termination.c,YES,YES,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,Failed,False
RecursiveMultiplication_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,MISSING,
RecursiveNonterminating_false-termination.c,NO,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ultimate,False,NO,True,YES,True,MISSING,
Rotation180_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
Stockholm_true-termination.c,YES,Failed,YES,YES,YES,TPDB_Y2024_filtered_VBS\Ultimate,False,YES,True,YES,True,MISSING,
SyntaxSupportPointer01_true-termination.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,Failed,False,YES,True
WhileFalse_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\Ultimate,True,YES,True,YES,True,YES,True
WhileTrue_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ultimate,True,NO,True,NO,True,MISSING,
2Nested_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Ackermann_false-termination.c,NO,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Ackermann_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
Bangalore_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Bangalore_v2_false-termination.c,NO,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Bangalore_v3_false-termination.c,NO,Failed,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,NO,True,NO,True,MISSING,
Bangalore_v4_true-termination.c,YES,YES,Maybe,YES,YES,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
Benghazi_nondet_true-termination.c,YES,Failed,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,YES,True,YES,True,NO,True
Binary_Search_true-termination.c,NO,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
Cairo_nondet_false-termination.c,NO,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,YES,True,MISSING,
Cairo_step2_false-termination.c,NO,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,YES,True,MISSING,
Copenhagen_disj_true-termination.c,YES,YES,Maybe,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
Gothenburg_v2_true-termination.c,YES,Failed,YES,YES,YES,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,YES,True,YES,True,YES,True
Hanoi_2vars_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Hanoi_3vars_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Hanoi_plus_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
McCarthy91_Iteration_true-termination.c,YES,Failed,YES,YES,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,YES,True,YES,True,MISSING,
McCarthy91_Recursion_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
MutualRecursion_1a_false-termination.c,NO,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,Failed,False,MISSING,
MutualRecursion_1b_true-termination.c,YES,YES,Failed,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,YES,True
Mysore_false-termination.c,NO,YES,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,Failed,False,MISSING,
NestedRecursion_1a_false-termination.c,NO,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,Failed,False,MISSING,
NestedRecursion_1b_true-termination.c,YES,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,YES,True,YES,True,YES,True
NestedRecursion_1c_true-termination.c,YES,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,YES,True
NestedRecursion_1d_true-termination.c,YES,NO,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,YES,True
NestedRecursion_2a_false-termination.c,NO,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
NestedRecursion_2b_false-termination.c,NO,YES,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
NestedRecursion_2c_true-termination.c,YES,Failed,YES,Failed,Failed,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,YES,True,YES,True,YES,True
Singapore_plus_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Singapore_true-termination.c,YES,NO,Maybe,MAYBE,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,YES,True,YES,True,MISSING,
Singapore_v1_false-termination.c,NO,NO,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,True,NO,True,NO,True,MISSING,
Singapore_v2_false-termination.c,NO,Failed,Maybe,NO,MAYBE,TPDB_Y2024_filtered_VBS\Ton_Chanh_15,False,NO,True,NO,True,MISSING,
