file,result,has_error,error_detail,exit_code,result_source,time_taken,full_log,ultimate_log,processed_time,path,Datasets,spec,architecture,timeout,enbale_fulloutput,ultimate_root,command
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c,NO,0,,0,stdout_stderr,3.56,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c-ultimate-svtermprp.log,,2026-01-22 17:05:07,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version5.c
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c,MAYBE,0,,0,stdout_stderr,6.35,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c-ultimate-svtermprp.log,,2026-01-22 17:05:13,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version6.c
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c,MAYBE,0,,0,stdout_stderr,5.48,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:05:19,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow.c
ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c,YES,0,,0,stdout_stderr,4.22,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:05:23,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.02_false-no-overflow.c
ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c,MAYBE,0,,0,stdout_stderr,57.80,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:06:21,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-no-overflow.c
ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,YES,0,,0,stdout_stderr,3.78,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c-ultimate-svtermprp.log,,2026-01-22 17:06:25,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex2.13_true-termination.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c,YES,0,,0,stdout_stderr,3.77,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c-ultimate-svtermprp.log,,2026-01-22 17:06:28,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c,YES,0,,0,stdout_stderr,3.90,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c-ultimate-svtermprp.log,,2026-01-22 17:06:32,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c,MAYBE,0,,0,stdout_stderr,6.92,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c-ultimate-svtermprp.log,,2026-01-22 17:06:39,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version2.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c,YES,0,,0,stdout_stderr,4.37,Results/ultimate/ultiouts/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:06:44,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow.c
CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c,YES,0,,0,stdout_stderr,4.38,Results/ultimate/ultiouts/c_bench_term/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:06:48,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c
CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c,YES,0,,0,stdout_stderr,4.91,Results/ultimate/ultiouts/c_bench_term/CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:06:53,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig7a-true-termination_true-no-overflow.c
CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c,YES,0,,0,stdout_stderr,5.19,Results/ultimate/ultiouts/c_bench_term/CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:06:58,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c,YES,0,,0,stdout_stderr,5.25,Results/ultimate/ultiouts/c_bench_term/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:07:03,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c
Copenhagen_disj_true-termination_true-valid-memsafety.c,MAYBE,0,,0,stdout_stderr,7.87,Results/ultimate/ultiouts/c_bench_term/Copenhagen_disj_true-termination_true-valid-memsafety.c-ultimate-svtermprp.log,,2026-01-22 17:07:11,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Copenhagen_disj_true-termination_true-valid-memsafety.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Copenhagen_disj_true-termination_true-valid-memsafety.c
Copenhagen_disj_true_version.c,MAYBE,0,,0,stdout_stderr,26.46,Results/ultimate/ultiouts/c_bench_term/Copenhagen_disj_true_version.c-ultimate-svtermprp.log,,2026-01-22 17:07:38,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Copenhagen_disj_true_version.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Copenhagen_disj_true_version.c
Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c,YES,0,,0,stdout_stderr,3.85,Results/ultimate/ultiouts/c_bench_term/Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c-ultimate-svtermprp.log,,2026-01-22 17:07:41,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c
Et1_false-no-overflow_true-termination.c,YES,0,,0,stdout_stderr,4.07,Results/ultimate/ultiouts/c_bench_term/Et1_false-no-overflow_true-termination.c-ultimate-svtermprp.log,,2026-01-22 17:07:46,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Et1_false-no-overflow_true-termination.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Et1_false-no-overflow_true-termination.c
Gothenburg_false-no-overflow.c,YES,0,,0,stdout_stderr,5.37,Results/ultimate/ultiouts/c_bench_term/Gothenburg_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:07:51,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Gothenburg_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Gothenburg_false-no-overflow.c
Gothenburg_v2_false-no-overflow.c,MAYBE,0,,0,stdout_stderr,8.53,Results/ultimate/ultiouts/c_bench_term/Gothenburg_v2_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:07:59,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Gothenburg_v2_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v2_false-no-overflow.c
Gothenburg_v3_false-no-overflow.c,MAYBE,0,,0,stdout_stderr,40.60,Results/ultimate/ultiouts/c_bench_term/Gothenburg_v3_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:08:40,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Gothenburg_v3_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v3_false-no-overflow.c
Gothenburg_v4_false-no-overflow.c,MAYBE,0,,0,stdout_stderr,48.89,Results/ultimate/ultiouts/c_bench_term/Gothenburg_v4_false-no-overflow.c-ultimate-svtermprp.log,,2026-01-22 17:09:29,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/data/aeval/c_bench_term/Gothenburg_v4_false-no-overflow.c,aeval171term,/home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp,32bit,300,1,/home/clexma/Desktop/fox3/TermDB/UAutomizer-linux,/usr/bin/python3 /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/Ultimate.py --config /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/config --data /home/clexma/Desktop/fox3/TermDB/UAutomizer-linux/data --full-output --architecture 32bit --spec /home/clexma/Desktop/fox3/TermDB/svcomp_examples/sv-benchmarks/c/properties/termination.prp --file ../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v4_false-no-overflow.c
